data,centro_distribuicao,categoria_produto,demanda,peso_total_kg,volume_total_m3,valor_total,capacidade_utilizada_pct,lead_time_dias,taxa_atraso_pct,evento_especial,dia_semana,mes,trimestre,tempo_picking_item_min,tempo_total_picking_min,taxa_erro_picking_pct,gargalo_picking_pct,complexidade_picking,tempo_embalagem_item_min,tempo_total_embalagem_min,taxa_erro_embalagem_pct,gargalo_embalagem_pct,fragilidade_produto,tempo_expedicao_min,gargalo_expedicao_pct,prioridade_expedicao,nivel_automacao_cd,tempo_total_processamento_min,dia_do_mes,dia_do_ano,semana_do_ano,fim_de_semana
2024-11-13,Recife (PE),Vestuário,6370,5096.0,31.85,955500,353.89,2.62,49.66,,Wednesday,November,Q4,2.78,17694.44,6.67,398.12,media,1.59,10117.06,3.71,497.66,baixa,225.0,265.42,baixa,medio,229.37,13,318,46,False
2024-11-13,Recife (PE),Alimentos,7979,39895.0,159.58,638320,443.28,2.6,41.61,,Wednesday,November,Q4,1.78,14184.89,5.33,498.69,baixa,2.33,18586.38,4.53,623.36,media,150.0,332.46,alta,medio,154.11,13,318,46,False
2024-11-13,Recife (PE),Casa e Decoração,4640,37120.0,232.0,1392000,257.78,3.95,53.21,,Wednesday,November,Q4,7.22,33511.11,8.67,290.0,alta,6.59,30569.41,5.76,362.5,alta,225.0,193.33,baixa,medio,238.81,13,318,46,False
2024-11-13,Recife (PE),Beleza e Saúde,6914,8296.8,55.312,829680,384.11,2.43,58.69,,Wednesday,November,Q4,3.33,23046.67,6.67,432.12,media,2.59,17895.06,4.53,540.16,media,187.5,288.08,media,medio,193.42,13,318,46,False
2024-11-13,Recife (PE),Esportes,6066,24264.0,151.65,1516500,337.0,3.91,59.43,,Wednesday,November,Q4,5.06,30667.0,8.67,379.12,alta,3.24,19625.29,4.53,473.91,media,225.0,252.75,baixa,medio,233.29,13,318,46,False
2024-11-13,Recife (PE),Livros e Mídia,1994,1994.0,7.976,139580,110.78,2.38,43.87,,Wednesday,November,Q4,1.33,2658.67,5.33,124.63,baixa,1.06,2111.29,3.71,155.78,baixa,225.0,83.08,baixa,medio,227.39,13,318,46,False
2024-11-13,Recife (PE),Brinquedos,5865,11730.0,105.57,586500,325.83,2.5,43.13,,Wednesday,November,Q4,3.33,19550.0,6.67,366.56,media,3.24,18975.0,4.53,458.2,media,187.5,244.38,media,medio,194.07,13,318,46,False
2024-11-13,Brasilia (DF),Eletrônicos,11300,39550.0,169.5,13560000,565.0,3.35,46.64,,Wednesday,November,Q4,6.36,71853.26,7.42,588.54,alta,5.57,62920.45,4.45,784.72,alta,158.82,392.36,media,medio,170.75,13,318,46,False
2024-11-13,Brasilia (DF),Vestuário,8561,6848.8,42.805,1284150,428.05,2.05,41.26,,Wednesday,November,Q4,2.72,23263.59,5.71,445.89,media,1.53,13133.35,2.86,594.51,baixa,190.59,297.26,baixa,medio,194.84,13,318,46,False
2024-11-13,Brasilia (DF),Alimentos,6785,33925.0,135.7,542800,339.25,2.31,55.91,,Wednesday,November,Q4,1.74,11800.0,4.57,353.39,baixa,2.25,15266.25,3.5,471.18,media,127.06,235.59,alta,medio,131.05,13,318,46,False
2024-11-13,Brasilia (DF),Casa e Decoração,5207,41656.0,260.35,1562100,260.35,3.4,40.27,,Wednesday,November,Q4,7.07,36788.59,7.42,271.2,alta,6.36,33135.45,4.45,361.6,alta,190.59,180.8,baixa,medio,204.02,13,318,46,False
2024-11-13,Brasilia (DF),Beleza e Saúde,5227,6272.4,41.816,627240,261.35,2.23,46.88,,Wednesday,November,Q4,3.26,17044.57,5.71,272.24,media,2.5,13067.5,3.5,362.99,media,158.82,181.49,media,medio,164.58,13,318,46,False
2024-11-13,Brasilia (DF),Esportes,6441,25764.0,161.025,1610250,322.05,3.0,54.02,,Wednesday,November,Q4,4.95,31854.95,7.42,335.47,alta,3.12,20128.12,3.5,447.29,media,190.59,223.65,baixa,medio,198.66,13,318,46,False
2024-11-13,Brasilia (DF),Livros e Mídia,3314,3314.0,13.256,231980,165.7,1.81,42.98,,Wednesday,November,Q4,1.3,4322.61,4.57,172.6,baixa,1.02,3389.32,2.86,230.14,baixa,190.59,115.07,baixa,medio,192.92,13,318,46,False
2024-11-13,Brasilia (DF),Brinquedos,4103,8206.0,73.854,410300,205.15,2.79,53.87,,Wednesday,November,Q4,3.26,13379.35,5.71,213.7,media,3.12,12821.88,3.5,284.93,media,158.82,142.47,media,medio,165.21,13,318,46,False
2024-11-13,Sao Paulo (SP),Eletrônicos,38328,134148.0,574.92,45993600,766.56,2.1,42.66,,Wednesday,November,Q4,6.16,236019.79,5.13,1197.75,alta,5.27,201943.23,3.16,1597.0,alta,100.0,798.5,media,alto,111.43,13,318,46,False
2024-11-13,Sao Paulo (SP),Vestuário,24269,19415.2,121.345,3640350,485.38,1.41,42.11,,Wednesday,November,Q4,2.63,63865.79,3.95,758.41,media,1.45,35229.19,2.03,1011.21,baixa,120.0,505.6,baixa,alto,124.08,13,318,46,False
2024-11-13,Sao Paulo (SP),Alimentos,10816,54080.0,216.32,865280,216.32,1.05,49.81,,Wednesday,November,Q4,1.68,18216.42,3.16,338.0,baixa,2.13,23027.61,2.48,450.67,media,80.0,225.33,alta,alto,83.81,13,318,46,False
2024-11-13,Sao Paulo (SP),Casa e Decoração,18471,147768.0,923.55,5541300,369.42,2.1,52.24,,Wednesday,November,Q4,6.84,126380.53,5.13,577.22,alta,6.02,111223.23,3.16,769.62,alta,120.0,384.81,baixa,alto,132.86,13,318,46,False
2024-11-13,Sao Paulo (SP),Beleza e Saúde,12183,14619.6,97.464,1461960,243.66,1.42,47.24,,Wednesday,November,Q4,3.16,38472.63,3.95,380.72,media,2.37,28820.0,2.48,507.62,media,100.0,253.81,media,alto,105.52,13,318,46,False
2024-11-13,Sao Paulo (SP),Esportes,14474,57896.0,361.85,3618500,289.48,1.44,50.47,,Wednesday,November,Q4,4.79,69322.84,5.13,452.31,alta,2.96,42799.46,2.48,603.08,media,120.0,301.54,baixa,alto,127.75,13,318,46,False
2024-11-13,Sao Paulo (SP),Livros e Mídia,8378,8378.0,33.512,586460,167.56,0.84,54.04,,Wednesday,November,Q4,1.26,10582.74,3.16,261.81,baixa,0.97,8107.74,2.03,349.08,baixa,120.0,174.54,baixa,alto,122.23,13,318,46,False
2024-11-13,Sao Paulo (SP),Brinquedos,7853,15706.0,141.354,785300,157.06,1.3,45.48,,Wednesday,November,Q4,3.16,24798.95,3.95,245.41,media,2.96,23221.24,2.48,327.21,media,100.0,163.6,media,alto,106.11,13,318,46,False
2024-11-13,Florianopolis (SC),Eletrônicos,10123,35430.5,151.845,12147600,674.87,2.13,42.34,,Wednesday,November,Q4,6.65,67294.94,6.65,575.17,alta,5.7,57677.56,4.56,744.34,alta,146.34,383.45,media,medio,158.69,13,318,46,False
2024-11-13,Florianopolis (SC),Vestuário,6263,5010.4,31.315,939450,417.53,2.07,57.34,,Wednesday,November,Q4,2.84,17792.61,5.11,355.85,media,1.57,9831.45,2.93,460.51,baixa,175.61,237.23,baixa,medio,180.02,13,318,46,False
2024-11-13,Florianopolis (SC),Alimentos,5865,29325.0,117.3,469200,391.0,1.76,51.98,,Wednesday,November,Q4,1.82,10663.64,4.09,333.24,baixa,2.3,13503.14,3.58,431.25,media,117.07,222.16,alta,medio,121.19,13,318,46,False
2024-11-13,Florianopolis (SC),Casa e Decoração,3984,31872.0,199.2,1195200,265.6,2.49,51.92,,Wednesday,November,Q4,7.39,29427.27,6.65,226.36,alta,6.51,25942.33,4.56,292.94,alta,175.61,150.91,baixa,medio,189.51,13,318,46,False
2024-11-13,Florianopolis (SC),Beleza e Saúde,4325,5190.0,34.6,519000,288.33,2.05,46.45,,Wednesday,November,Q4,3.41,14744.32,5.11,245.74,media,2.56,11063.95,3.58,318.01,media,146.34,163.83,media,medio,152.31,13,318,46,False
2024-11-13,Florianopolis (SC),Esportes,4735,18940.0,118.375,1183750,315.67,2.13,59.38,,Wednesday,November,Q4,5.17,24482.1,6.65,269.03,alta,3.2,15140.99,3.58,348.16,media,175.61,179.36,baixa,medio,183.98,13,318,46,False
2024-11-13,Florianopolis (SC),Livros e Mídia,3030,3030.0,12.12,212100,202.0,1.14,57.49,,Wednesday,November,Q4,1.36,4131.82,4.09,172.16,baixa,1.05,3170.93,2.93,222.79,baixa,175.61,114.77,baixa,medio,178.02,13,318,46,False
2024-11-13,Florianopolis (SC),Brinquedos,3630,7260.0,65.34,363000,242.0,1.89,46.93,,Wednesday,November,Q4,3.41,12375.0,5.11,206.25,media,3.2,11607.56,3.58,266.91,media,146.34,137.5,media,medio,152.95,13,318,46,False
2024-11-14,Belem (PA),Eletrônicos,5686,19901.0,85.29,6823200,473.83,4.46,51.47,,Thursday,November,Q4,6.88,39133.06,11.47,444.22,alta,6.12,34826.75,7.35,592.29,alta,240.0,296.15,media,baixo,253.01,14,319,46,False
2024-11-14,Belem (PA),Vestuário,3599,2879.2,17.995,539850,299.92,3.16,56.82,,Thursday,November,Q4,2.94,10585.29,8.82,281.17,media,1.69,6073.31,4.72,374.9,baixa,288.0,187.45,baixa,baixo,292.63,14,319,46,False
2024-11-14,Belem (PA),Alimentos,5336,26680.0,106.72,426880,444.67,2.74,43.65,,Thursday,November,Q4,1.88,10044.24,7.06,416.88,baixa,2.48,13206.6,5.77,555.83,media,192.0,277.92,alta,baixo,196.36,14,319,46,False
2024-11-14,Belem (PA),Casa e Decoração,2329,18632.0,116.45,698700,194.08,4.85,41.1,,Thursday,November,Q4,7.65,17810.0,11.47,181.95,alta,7.0,16303.0,7.35,242.6,alta,288.0,121.3,baixa,baixo,302.65,14,319,46,False
2024-11-14,Belem (PA),Beleza e Saúde,3862,4634.4,30.896,463440,321.83,3.56,45.71,,Thursday,November,Q4,3.53,13630.59,8.82,301.72,media,2.75,10620.5,5.77,402.29,media,240.0,201.15,media,baixo,246.28,14,319,46,False
2024-11-14,Belem (PA),Esportes,4030,16120.0,100.75,1007500,335.83,4.17,42.51,,Thursday,November,Q4,5.35,21572.35,11.47,314.84,alta,3.44,13853.12,5.77,419.79,media,288.0,209.9,baixa,baixo,296.79,14,319,46,False
2024-11-14,Belem (PA),Livros e Mídia,1329,1329.0,5.316,93030,110.75,2.11,53.1,,Thursday,November,Q4,1.41,1876.24,7.06,103.83,baixa,1.12,1495.12,4.72,138.44,baixa,288.0,69.22,baixa,baixo,290.54,14,319,46,False
2024-11-14,Belem (PA),Brinquedos,3498,6996.0,62.964,349800,291.5,3.35,51.33,,Thursday,November,Q4,3.53,12345.88,8.82,273.28,media,3.44,12024.38,5.77,364.38,media,240.0,182.19,media,baixo,246.97,14,319,46,False
2024-11-14,Recife (PE),Eletrônicos,6636,23226.0,99.54,7963200,368.67,3.34,49.25,,Thursday,November,Q4,6.5,43134.0,8.67,414.75,alta,5.76,38254.59,5.76,518.44,alta,187.5,276.5,media,medio,199.76,14,319,46,False
2024-11-14,Recife (PE),Vestuário,5240,4192.0,26.2,786000,291.11,2.62,46.95,,Thursday,November,Q4,2.78,14555.56,6.67,327.5,media,1.59,8322.35,3.71,409.38,baixa,225.0,218.33,baixa,medio,229.37,14,319,46,False
2024-11-14,Recife (PE),Alimentos,6488,32440.0,129.76,519040,360.44,2.2,52.51,,Thursday,November,Q4,1.78,11534.22,5.33,405.5,baixa,2.33,15113.22,4.53,506.87,media,150.0,270.33,alta,medio,154.11,14,319,46,False
2024-11-14,Recife (PE),Casa e Decoração,3101,24808.0,155.05,930300,172.28,4.99,50.1,,Thursday,November,Q4,7.22,22396.11,8.67,193.81,alta,6.59,20430.12,5.76,242.27,alta,225.0,129.21,baixa,medio,238.81,14,319,46,False
2024-11-14,Recife (PE),Beleza e Saúde,4485,5382.0,35.88,538200,249.17,2.84,51.38,,Thursday,November,Q4,3.33,14950.0,6.67,280.31,media,2.59,11608.24,4.53,350.39,media,187.5,186.88,media,medio,193.42,14,319,46,False
2024-11-14,Recife (PE),Esportes,4600,18400.0,115.0,1150000,255.56,2.65,44.01,,Thursday,November,Q4,5.06,23255.56,8.67,287.5,alta,3.24,14882.35,4.53,359.38,media,225.0,191.67,baixa,medio,233.29,14,319,46,False
2024-11-14,Recife (PE),Livros e Mídia,1599,1599.0,6.396,111930,88.83,1.85,29.13,,Thursday,November,Q4,1.33,2132.0,5.33,99.94,baixa,1.06,1693.06,3.71,124.92,baixa,150.0,66.62,baixa,medio,152.39,14,319,46,False
2024-11-14,Recife (PE),Brinquedos,4955,9910.0,89.19,495500,275.28,3.43,52.94,,Thursday,November,Q4,3.33,16516.67,6.67,309.69,media,3.24,16030.88,4.53,387.11,media,187.5,206.46,media,medio,194.07,14,319,46,False
2024-11-14,Brasilia (DF),Eletrônicos,11865,41527.5,177.975,14238000,593.25,3.58,45.22,,Thursday,November,Q4,6.36,75445.92,7.42,617.97,alta,5.57,66066.48,4.45,823.96,alta,158.82,411.98,media,medio,170.75,14,319,46,False
2024-11-14,Brasilia (DF),Vestuário,7591,6072.8,37.955,1138650,379.55,2.13,49.71,,Thursday,November,Q4,2.72,20627.72,5.71,395.36,media,1.53,11645.28,2.86,527.15,baixa,190.59,263.58,baixa,medio,194.84,14,319,46,False
2024-11-14,Brasilia (DF),Alimentos,6100,30500.0,122.0,488000,305.0,1.82,49.65,,Thursday,November,Q4,1.74,10608.7,4.57,317.71,baixa,2.25,13725.0,3.5,423.61,media,127.06,211.81,alta,medio,131.05,14,319,46,False
2024-11-14,Brasilia (DF),Casa e Decoração,5794,46352.0,289.7,1738200,289.7,4.45,54.87,,Thursday,November,Q4,7.07,40935.87,7.42,301.77,alta,6.36,36870.91,4.45,402.36,alta,190.59,201.18,baixa,medio,204.02,14,319,46,False
2024-11-14,Brasilia (DF),Beleza e Saúde,5191,6229.2,41.528,622920,259.55,2.58,57.51,,Thursday,November,Q4,3.26,16927.17,5.71,270.36,media,2.5,12977.5,3.5,360.49,media,158.82,180.24,media,medio,164.58,14,319,46,False
2024-11-14,Brasilia (DF),Esportes,6981,27924.0,174.525,1745250,349.05,2.9,44.04,,Thursday,November,Q4,4.95,34525.6,7.42,363.59,alta,3.12,21815.62,3.5,484.79,media,190.59,242.4,baixa,medio,198.66,14,319,46,False
2024-11-14,Brasilia (DF),Livros e Mídia,3249,3249.0,12.996,227430,162.45,2.04,41.11,,Thursday,November,Q4,1.3,4237.83,4.57,169.22,baixa,1.02,3322.84,2.86,225.62,baixa,190.59,112.81,baixa,medio,192.92,14,319,46,False
2024-11-14,Brasilia (DF),Brinquedos,4331,8662.0,77.958,433100,216.55,2.49,40.44,,Thursday,November,Q4,3.26,14122.83,5.71,225.57,media,3.12,13534.38,3.5,300.76,media,158.82,150.38,media,medio,165.21,14,319,46,False
2024-11-14,Sao Paulo (SP),Eletrônicos,40999,143496.5,614.985,49198800,819.98,1.46,59.87,,Thursday,November,Q4,6.16,252467.53,5.13,1281.22,alta,5.27,216016.24,3.16,1708.29,alta,100.0,854.15,media,alto,111.43,14,319,46,False
2024-11-14,Sao Paulo (SP),Vestuário,22604,18083.2,113.02,3390600,452.08,1.73,49.07,,Thursday,November,Q4,2.63,59484.21,3.95,706.38,media,1.45,32812.26,2.03,941.83,baixa,120.0,470.92,baixa,alto,124.08,14,319,46,False
2024-11-14,Sao Paulo (SP),Alimentos,12128,60640.0,242.56,970240,242.56,1.08,50.06,,Thursday,November,Q4,1.68,20426.11,3.16,379.0,baixa,2.13,25820.9,2.48,505.33,media,80.0,252.67,alta,alto,83.81,14,319,46,False
2024-11-14,Sao Paulo (SP),Casa e Decoração,16764,134112.0,838.2,5029200,335.28,2.66,41.22,,Thursday,November,Q4,6.84,114701.05,5.13,523.88,alta,6.02,100944.52,3.16,698.5,alta,120.0,349.25,baixa,alto,132.86,14,319,46,False
2024-11-14,Sao Paulo (SP),Beleza e Saúde,11215,13458.0,89.72,1345800,224.3,1.56,49.6,,Thursday,November,Q4,3.16,35415.79,3.95,350.47,media,2.37,26530.11,2.48,467.29,media,100.0,233.65,media,alto,105.52,14,319,46,False
2024-11-14,Sao Paulo (SP),Esportes,13977,55908.0,349.425,3494250,279.54,1.75,41.42,,Thursday,November,Q4,4.79,66942.47,5.13,436.78,alta,2.96,41329.84,2.48,582.38,media,120.0,291.19,baixa,alto,127.75,14,319,46,False
2024-11-14,Sao Paulo (SP),Livros e Mídia,7428,7428.0,29.712,519960,148.56,1.23,45.43,,Thursday,November,Q4,1.26,9382.74,3.16,232.12,baixa,0.97,7188.39,2.03,309.5,baixa,120.0,154.75,baixa,alto,122.23,14,319,46,False
2024-11-14,Sao Paulo (SP),Brinquedos,8359,16718.0,150.462,835900,167.18,1.61,44.73,,Thursday,November,Q4,3.16,26396.84,3.95,261.22,media,2.96,24717.47,2.48,348.29,media,100.0,174.15,media,alto,106.11,14,319,46,False
2024-11-14,Florianopolis (SC),Eletrônicos,8745,30607.5,131.175,10494000,583.0,2.74,45.57,,Thursday,November,Q4,6.65,58134.38,6.65,496.88,alta,5.7,49826.16,4.56,643.01,alta,146.34,331.25,media,medio,158.69,14,319,46,False
2024-11-14,Florianopolis (SC),Vestuário,5688,4550.4,28.44,853200,379.2,2.27,46.53,,Thursday,November,Q4,2.84,16159.09,5.11,323.18,media,1.57,8928.84,2.93,418.24,baixa,175.61,215.45,baixa,medio,180.02,14,319,46,False
2024-11-14,Florianopolis (SC),Alimentos,4950,24750.0,99.0,396000,330.0,1.79,52.71,,Thursday,November,Q4,1.82,9000.0,4.09,281.25,baixa,2.3,11396.51,3.58,363.97,media,117.07,187.5,alta,medio,121.19,14,319,46,False
2024-11-14,Florianopolis (SC),Casa e Decoração,3984,31872.0,199.2,1195200,265.6,2.7,55.28,,Thursday,November,Q4,7.39,29427.27,6.65,226.36,alta,6.51,25942.33,4.56,292.94,alta,175.61,150.91,baixa,medio,189.51,14,319,46,False
2024-11-14,Florianopolis (SC),Beleza e Saúde,3773,4527.6,30.184,452760,251.53,2.11,43.01,,Thursday,November,Q4,3.41,12862.5,5.11,214.37,media,2.56,9651.86,3.58,277.43,media,146.34,142.92,media,medio,152.31,14,319,46,False
2024-11-14,Florianopolis (SC),Esportes,5197,20788.0,129.925,1299250,346.47,2.13,43.72,,Thursday,November,Q4,5.17,26870.85,6.65,295.28,alta,3.2,16618.31,3.58,382.13,media,175.61,196.86,baixa,medio,183.98,14,319,46,False
2024-11-14,Florianopolis (SC),Livros e Mídia,2634,2634.0,10.536,184380,175.6,1.24,42.72,,Thursday,November,Q4,1.36,3591.82,4.09,149.66,baixa,1.05,2756.51,2.93,193.68,baixa,175.61,99.77,baixa,medio,178.02,14,319,46,False
2024-11-14,Florianopolis (SC),Brinquedos,3250,6500.0,58.5,325000,216.67,2.29,42.12,,Thursday,November,Q4,3.41,11079.55,5.11,184.66,media,3.2,10392.44,3.58,238.97,media,146.34,123.11,media,medio,152.95,14,319,46,False
2024-11-15,Belem (PA),Eletrônicos,5658,19803.0,84.87,6789600,471.5,4.47,57.13,,Friday,November,Q4,6.88,38940.35,11.47,442.03,alta,6.12,34655.25,7.35,589.38,alta,240.0,294.69,media,baixo,253.01,15,320,46,False
2024-11-15,Belem (PA),Vestuário,4679,3743.2,23.395,701850,389.92,3.0,53.96,,Friday,November,Q4,2.94,13761.76,8.82,365.55,media,1.69,7895.81,4.72,487.4,baixa,288.0,243.7,baixa,baixo,292.63,15,320,46,False
2024-11-15,Belem (PA),Alimentos,5291,26455.0,105.82,423280,440.92,2.63,54.64,,Friday,November,Q4,1.88,9959.53,7.06,413.36,baixa,2.48,13095.23,5.77,551.15,media,192.0,275.57,alta,baixo,196.36,15,320,46,False
2024-11-15,Belem (PA),Casa e Decoração,2782,22256.0,139.1,834600,231.83,4.86,42.32,,Friday,November,Q4,7.65,21274.12,11.47,217.34,alta,7.0,19474.0,7.35,289.79,alta,288.0,144.9,baixa,baixo,302.65,15,320,46,False
2024-11-15,Belem (PA),Beleza e Saúde,3932,4718.4,31.456,471840,327.67,2.67,57.51,,Friday,November,Q4,3.53,13877.65,8.82,307.19,media,2.75,10813.0,5.77,409.58,media,240.0,204.79,media,baixo,246.28,15,320,46,False
2024-11-15,Belem (PA),Esportes,3777,15108.0,94.425,944250,314.75,4.15,55.37,,Friday,November,Q4,5.35,20218.06,11.47,295.08,alta,3.44,12983.44,5.77,393.44,media,288.0,196.72,baixa,baixo,296.79,15,320,46,False
2024-11-15,Belem (PA),Livros e Mídia,1454,1454.0,5.816,101780,121.17,2.68,53.05,,Friday,November,Q4,1.41,2052.71,7.06,113.59,baixa,1.12,1635.75,4.72,151.46,baixa,288.0,75.73,baixa,baixo,290.54,15,320,46,False
2024-11-15,Belem (PA),Brinquedos,4149,8298.0,74.682,414900,345.75,3.34,58.83,,Friday,November,Q4,3.53,14643.53,8.82,324.14,media,3.44,14262.19,5.77,432.19,media,240.0,216.09,media,baixo,246.97,15,320,46,False
2024-11-15,Recife (PE),Eletrônicos,9703,33960.5,145.545,11643600,539.06,3.16,48.96,,Friday,November,Q4,6.5,63069.5,8.67,606.44,alta,5.76,55934.94,5.76,758.05,alta,187.5,404.29,media,medio,199.76,15,320,46,False
2024-11-15,Recife (PE),Vestuário,6454,5163.2,32.27,968100,358.56,3.31,53.36,,Friday,November,Q4,2.78,17927.78,6.67,403.38,media,1.59,10250.47,3.71,504.22,baixa,225.0,268.92,baixa,medio,229.37,15,320,46,False
2024-11-15,Recife (PE),Alimentos,8637,43185.0,172.74,690960,479.83,2.57,40.48,,Friday,November,Q4,1.78,15354.67,5.33,539.81,baixa,2.33,20119.13,4.53,674.77,media,150.0,359.88,alta,medio,154.11,15,320,46,False
2024-11-15,Recife (PE),Casa e Decoração,4544,36352.0,227.2,1363200,252.44,3.98,53.13,,Friday,November,Q4,7.22,32817.78,8.67,284.0,alta,6.59,29936.94,5.76,355.0,alta,225.0,189.33,baixa,medio,238.81,15,320,46,False
2024-11-15,Recife (PE),Beleza e Saúde,5960,7152.0,47.68,715200,331.11,2.28,40.71,,Friday,November,Q4,3.33,19866.67,6.67,372.5,media,2.59,15425.88,4.53,465.62,media,187.5,248.33,media,medio,193.42,15,320,46,False
2024-11-15,Recife (PE),Esportes,6794,27176.0,169.85,1698500,377.44,3.44,47.24,,Friday,November,Q4,5.06,34347.44,8.67,424.62,alta,3.24,21980.59,4.53,530.78,media,225.0,283.08,baixa,medio,233.29,15,320,46,False
2024-11-15,Recife (PE),Livros e Mídia,2276,2276.0,9.104,159320,126.44,2.21,52.4,,Friday,November,Q4,1.33,3034.67,5.33,142.25,baixa,1.06,2409.88,3.71,177.81,baixa,225.0,94.83,baixa,medio,227.39,15,320,46,False
2024-11-15,Recife (PE),Brinquedos,6262,12524.0,112.716,626200,347.89,2.41,45.17,,Friday,November,Q4,3.33,20873.33,6.67,391.38,media,3.24,20259.41,4.53,489.22,media,187.5,260.92,media,medio,194.07,15,320,46,False
2024-11-15,Brasilia (DF),Eletrônicos,10026,35091.0,150.39,12031200,501.3,2.7,49.0,,Friday,November,Q4,6.36,63752.28,7.42,522.19,alta,5.57,55826.59,4.45,696.25,alta,158.82,348.12,media,medio,170.75,15,320,46,False
2024-11-15,Brasilia (DF),Vestuário,6463,5170.4,32.315,969450,323.15,2.14,59.17,,Friday,November,Q4,2.72,17562.5,5.71,336.61,media,1.53,9914.83,2.86,448.82,baixa,190.59,224.41,baixa,medio,194.84,15,320,46,False
2024-11-15,Brasilia (DF),Alimentos,6030,30150.0,120.6,482400,301.5,1.67,56.55,,Friday,November,Q4,1.74,10486.96,4.57,314.06,baixa,2.25,13567.5,3.5,418.75,media,127.06,209.38,alta,medio,131.05,15,320,46,False
2024-11-15,Brasilia (DF),Casa e Decoração,4428,35424.0,221.4,1328400,221.4,4.16,43.02,,Friday,November,Q4,7.07,31284.78,7.42,230.62,alta,6.36,28178.18,4.45,307.5,alta,190.59,153.75,baixa,medio,204.02,15,320,46,False
2024-11-15,Brasilia (DF),Beleza e Saúde,4112,4934.4,32.896,493440,205.6,2.6,57.96,,Friday,November,Q4,3.26,13408.7,5.71,214.17,media,2.5,10280.0,3.5,285.56,media,158.82,142.78,media,medio,164.58,15,320,46,False
2024-11-15,Brasilia (DF),Esportes,5358,21432.0,133.95,1339500,267.9,3.16,53.35,,Friday,November,Q4,4.95,26498.8,7.42,279.06,alta,3.12,16743.75,3.5,372.08,media,190.59,186.04,baixa,medio,198.66,15,320,46,False
2024-11-15,Brasilia (DF),Livros e Mídia,2772,2772.0,11.088,194040,138.6,1.63,42.72,,Friday,November,Q4,1.3,3615.65,4.57,144.38,baixa,1.02,2835.0,2.86,192.5,baixa,190.59,96.25,baixa,medio,192.92,15,320,46,False
2024-11-15,Brasilia (DF),Brinquedos,3982,7964.0,71.676,398200,199.1,2.99,50.93,,Friday,November,Q4,3.26,12984.78,5.71,207.4,media,3.12,12443.75,3.5,276.53,media,158.82,138.26,media,medio,165.21,15,320,46,False
2024-11-15,Sao Paulo (SP),Eletrônicos,41955,146842.5,629.325,50346000,839.1,1.6,46.72,,Friday,November,Q4,6.16,258354.47,5.13,1311.09,alta,5.27,221053.23,3.16,1748.12,alta,100.0,874.06,media,alto,111.43,15,320,46,False
2024-11-15,Sao Paulo (SP),Vestuário,21550,17240.0,107.75,3232500,431.0,1.56,57.01,,Friday,November,Q4,2.63,56710.53,3.95,673.44,media,1.45,31282.26,2.03,897.92,baixa,120.0,448.96,baixa,alto,124.08,15,320,46,False
2024-11-15,Sao Paulo (SP),Alimentos,10427,52135.0,208.54,834160,208.54,1.19,55.03,,Friday,November,Q4,1.68,17561.26,3.16,325.84,baixa,2.13,22199.42,2.48,434.46,media,80.0,217.23,alta,alto,83.81,15,320,46,False
2024-11-15,Sao Paulo (SP),Casa e Decoração,15093,120744.0,754.65,4527900,301.86,2.26,42.89,,Friday,November,Q4,6.84,103267.89,5.13,471.66,alta,6.02,90882.58,3.16,628.88,alta,120.0,314.44,baixa,alto,132.86,15,320,46,False
2024-11-15,Sao Paulo (SP),Beleza e Saúde,11052,13262.4,88.416,1326240,221.04,1.49,44.74,,Friday,November,Q4,3.16,34901.05,3.95,345.38,media,2.37,26144.52,2.48,460.5,media,100.0,230.25,media,alto,105.52,15,320,46,False
2024-11-15,Sao Paulo (SP),Esportes,13689,54756.0,342.225,3422250,273.78,1.54,43.82,,Friday,November,Q4,4.79,65563.11,5.13,427.78,alta,2.96,40478.23,2.48,570.38,media,120.0,285.19,baixa,alto,127.75,15,320,46,False
2024-11-15,Sao Paulo (SP),Livros e Mídia,7623,7623.0,30.492,533610,152.46,1.21,41.38,,Friday,November,Q4,1.26,9629.05,3.16,238.22,baixa,0.97,7377.1,2.03,317.62,baixa,120.0,158.81,baixa,alto,122.23,15,320,46,False
2024-11-15,Sao Paulo (SP),Brinquedos,7721,15442.0,138.978,772100,154.42,1.59,47.15,,Friday,November,Q4,3.16,24382.11,3.95,241.28,media,2.96,22830.91,2.48,321.71,media,100.0,160.85,media,alto,106.11,15,320,46,False
2024-11-15,Florianopolis (SC),Eletrônicos,6946,24311.0,104.19,8335200,463.07,2.71,59.36,,Friday,November,Q4,6.65,46175.11,6.65,394.66,alta,5.7,39576.05,4.56,510.74,alta,146.34,263.11,media,medio,158.69,15,320,46,False
2024-11-15,Florianopolis (SC),Vestuário,4475,3580.0,22.375,671250,298.33,2.06,42.11,,Friday,November,Q4,2.84,12713.07,5.11,254.26,media,1.57,7024.71,2.93,329.04,baixa,175.61,169.51,baixa,medio,180.02,15,320,46,False
2024-11-15,Florianopolis (SC),Alimentos,4255,21275.0,85.1,340400,283.67,1.29,40.29,,Friday,November,Q4,1.82,7736.36,4.09,241.76,baixa,2.3,9796.4,3.58,312.87,media,117.07,161.17,alta,medio,121.19,15,320,46,False
